GUID_,year,Population
2AE1962917E413A3E055000000000001,2011_Population,1625.0
2AE1962919A313A3E055000000000001,2011_Population,291.0
2AE1962917ED13A3E055000000000001,2011_Population,498.0
2AE196291D7713A3E055000000000001,2011_Population,288.0
2AE196291ACB13A3E055000000000001,2011_Population,155.0
2AE19629201613A3E055000000000001,2011_Population,104.0
2AE196291A6113A3E055000000000001,2011_Population,299.0
2AE196291DB313A3E055000000000001,2011_Population,1303.0
2AE196291E5813A3E055000000000001,2011_Population,92.0
2AE1962923B813A3E055000000000001,2011_Population,555.0
2AE1962923D313A3E055000000000001,2011_Population,468.0
2AE196291EA713A3E055000000000001,2011_Population,261.0
2AE19629226713A3E055000000000001,2011_Population,4643.0
2AE196291F5F13A3E055000000000001,2011_Population,525.0
2AE1962919C613A3E055000000000001,2011_Population,1035.0
2AE196291BA813A3E055000000000001,2011_Population,1052.0
2AE19629173B13A3E055000000000001,2011_Population,89.0
2AE196291FD313A3E055000000000001,2011_Population,1873.0
2AE196291D0113A3E055000000000001,2011_Population,4058.0
2AE196291F6F13A3E055000000000001,2011_Population,483.0
2AE19629238A13A3E055000000000001,2011_Population,297.0
2AE196291CD013A3E055000000000001,2011_Population,4888.0
2AE19629218413A3E055000000000001,2011_Population,1472.0
2AE196291DCF13A3E055000000000001,2011_Population,2517.0
2AE1962923AD13A3E055000000000001,2011_Population,375.0
2AE1962916CB13A3E055000000000001,2011_Population,420.0
2AE1962916D413A3E055000000000001,2011_Population,1269.0
2AE19629171C13A3E055000000000001,2011_Population,256.0
2AE196291CB213A3E055000000000001,2011_Population,2581.0
2AE1962918B213A3E055000000000001,2011_Population,507.0
2AE19629203F13A3E055000000000001,2011_Population,287.0
2AE196291FA613A3E055000000000001,2011_Population,649.0
2AE196291FE513A3E055000000000001,2011_Population,211.0
2AE1962919D513A3E055000000000001,2011_Population,1701.0
2AE19629214D13A3E055000000000001,2011_Population,1495.0
2AE196291EFB13A3E055000000000001,2011_Population,279.0
2AE19629196B13A3E055000000000001,2011_Population,241.0
2AE19629205313A3E055000000000001,2011_Population,429.0
2AE196291D4913A3E055000000000001,2011_Population,2316.0
2AE1962919AD13A3E055000000000001,2011_Population,114.0
2AE19629221913A3E055000000000001,2011_Population,764.0
2AE1962919D813A3E055000000000001,2011_Population,307.0
2AE196291D9213A3E055000000000001,2011_Population,565.0
2AE196291C6813A3E055000000000001,2011_Population,973.0
2AE196291E6E13A3E055000000000001,2011_Population,855.0
2AE196291F0813A3E055000000000001,2011_Population,622.0
2AE19629217013A3E055000000000001,2011_Population,1141.0
2AE196291BF613A3E055000000000001,2011_Population,255.0
2AE196291DF713A3E055000000000001,2011_Population,2075.0
2AE196291C8613A3E055000000000001,2011_Population,422.0
2AE19629201D13A3E055000000000001,2011_Population,226.0
2AE196291DD613A3E055000000000001,2011_Population,2723.0
2AE1962917A513A3E055000000000001,2011_Population,431.0
2AE1962921C613A3E055000000000001,2011_Population,461.0
2AE19629183713A3E055000000000001,2011_Population,1005.0
2AE19629186B13A3E055000000000001,2011_Population,323.0
2AE19629182613A3E055000000000001,2011_Population,10769.0
2AE19629235413A3E055000000000001,2011_Population,920.0
2AE1962917E913A3E055000000000001,2011_Population,872.0
2AE196291B8913A3E055000000000001,2011_Population,665.0
2AE1962923F313A3E055000000000001,2011_Population,576.0
2AE1962923DA13A3E055000000000001,2011_Population,394.0
2AE19629171113A3E055000000000001,2011_Population,525.0
2AE19629189D13A3E055000000000001,2011_Population,386.0
2AE19629173913A3E055000000000001,2011_Population,143.0
2AE1962923F013A3E055000000000001,2011_Population,328.0
2AE1962919EA13A3E055000000000001,2011_Population,276.0
2AE196291F8113A3E055000000000001,2011_Population,219.0
2AE19629191413A3E055000000000001,2011_Population,646.0
2AE196291B6D13A3E055000000000001,2011_Population,244.0
2AE1962917FE13A3E055000000000001,2011_Population,1567.0
2AE1962916C713A3E055000000000001,2011_Population,208.0
2AE1962916CE13A3E055000000000001,2011_Population,256.0
2AE19629228113A3E055000000000001,2011_Population,265.0
2AE19629200A13A3E055000000000001,2011_Population,1805.0
2AE196291B1113A3E055000000000001,2011_Population,113.0
2AE19629235513A3E055000000000001,2011_Population,1489.0
2AE196291C6213A3E055000000000001,2011_Population,408.0
2AE19629201913A3E055000000000001,2011_Population,643.0
2AE19629178113A3E055000000000001,2011_Population,370.0
2AE1962922B013A3E055000000000001,2011_Population,2886.0
2AE196291CDA13A3E055000000000001,2011_Population,479.0
2AE196291C8113A3E055000000000001,2011_Population,530.0
2AE196291FF813A3E055000000000001,2011_Population,1038.0
2AE19629195313A3E055000000000001,2011_Population,341.0
2AE196291C0813A3E055000000000001,2011_Population,729.0
2AE19629219B13A3E055000000000001,2011_Population,514.0
2AE1962918F513A3E055000000000001,2011_Population,1387.0
2AE196291F3D13A3E055000000000001,2011_Population,238.0
2AE19629218213A3E055000000000001,2011_Population,1107.0
2AE19629215C13A3E055000000000001,2011_Population,1473.0
2AE196291CBF13A3E055000000000001,2011_Population,3841.0
2AE1962922B313A3E055000000000001,2011_Population,366.0
2AE19629207613A3E055000000000001,2011_Population,315.0
2AE196291AE513A3E055000000000001,2011_Population,239.0
2AE1962917FD13A3E055000000000001,2011_Population,751.0
2AE196291BBF13A3E055000000000001,2011_Population,373.0
2AE1962923FC13A3E055000000000001,2011_Population,885.0
2AE1962916C313A3E055000000000001,2011_Population,895.0
2AE19629230013A3E055000000000001,2011_Population,249.0
2AE1962923FF13A3E055000000000001,2011_Population,415.0
2AE196291D8713A3E055000000000001,2011_Population,1992.0
2AE19629197413A3E055000000000001,2011_Population,1477.0
2AE1962920F913A3E055000000000001,2011_Population,435.0
2AE196291BC013A3E055000000000001,2011_Population,934.0
2AE196291F3F13A3E055000000000001,2011_Population,7534.0
2AE19629217713A3E055000000000001,2011_Population,888.0
2AE1962920B213A3E055000000000001,2011_Population,515.0
2AE19629237913A3E055000000000001,2011_Population,585.0
2AE196291C5D13A3E055000000000001,2011_Population,961.0
2AE196291B7513A3E055000000000001,2011_Population,226.0
2AE196291AE813A3E055000000000001,2011_Population,561.0
2AE1962918F413A3E055000000000001,2011_Population,526.0
2AE196291E8413A3E055000000000001,2011_Population,239.0
2AE196291DC113A3E055000000000001,2011_Population,438.0
2AE196291BD813A3E055000000000001,2011_Population,1200.0
2AE196291BD413A3E055000000000001,2011_Population,522.0
2AE196291CBE13A3E055000000000001,2011_Population,6160.0
2AE1962923CC13A3E055000000000001,2011_Population,412.0
2AE19629209713A3E055000000000001,2011_Population,863.0
2AE19629239213A3E055000000000001,2011_Population,710.0
2AE196291A6313A3E055000000000001,2011_Population,339.0
2AE196291E7D13A3E055000000000001,2011_Population,409.0
2AE1962922B213A3E055000000000001,2011_Population,2528.0
2AE19629188E13A3E055000000000001,2011_Population,1189.0
2AE196291D8F13A3E055000000000001,2011_Population,911.0
2AE19629220013A3E055000000000001,2011_Population,153.0
2AE196291E9513A3E055000000000001,2011_Population,835.0
2AE196291BA213A3E055000000000001,2011_Population,1234.0
2AE19629231913A3E055000000000001,2011_Population,763.0
2AE196291E6413A3E055000000000001,2011_Population,1386.0
2AE19629186013A3E055000000000001,2011_Population,468.0
2AE196291DA913A3E055000000000001,2011_Population,7203.0
2AE196291F6613A3E055000000000001,2011_Population,971.0
2AE196291CFE13A3E055000000000001,2011_Population,10877.0
2AE19629187413A3E055000000000001,2011_Population,589.0
2AE19629190413A3E055000000000001,2011_Population,1021.0
2AE1962921AF13A3E055000000000001,2011_Population,2587.0
2AE19629237C13A3E055000000000001,2011_Population,318.0
2AE19629204E13A3E055000000000001,2011_Population,375.0
2AE19629225C13A3E055000000000001,2011_Population,784.0
2AE196291FBE13A3E055000000000001,2011_Population,865.0
2AE196291DE013A3E055000000000001,2011_Population,6879.0
2AE196291C4113A3E055000000000001,2011_Population,299.0
2AE196291B5313A3E055000000000001,2011_Population,416.0
2AE19629197613A3E055000000000001,2011_Population,4021.0
2AE196291E0613A3E055000000000001,2011_Population,2619.0
2AE196291EFE13A3E055000000000001,2011_Population,225.0
2AE1962922F413A3E055000000000001,2011_Population,331.0
2AE196291E0213A3E055000000000001,2011_Population,4604.0
2AE19629208E13A3E055000000000001,2011_Population,990.0
2AE196291D2013A3E055000000000001,2011_Population,1701.0
2AE1962921E013A3E055000000000001,2011_Population,382.0
2AE196291ECD13A3E055000000000001,2011_Population,2093.0
2AE1962920DC13A3E055000000000001,2011_Population,291.0
2AE19629200913A3E055000000000001,2011_Population,198.0
2AE1962917DD13A3E055000000000001,2011_Population,2137.0
2AE19629222013A3E055000000000001,2011_Population,2003.0
2AE196291D8D13A3E055000000000001,2011_Population,4358.0
2AE196291ED413A3E055000000000001,2011_Population,1204.0
2AE19629234B13A3E055000000000001,2011_Population,1351.0
2AE196291BBC13A3E055000000000001,2011_Population,592.0
2AE196291B5913A3E055000000000001,2011_Population,632.0
2AE196291DC213A3E055000000000001,2011_Population,1116.0
2AE196291BD313A3E055000000000001,2011_Population,660.0
2AE19629203513A3E055000000000001,2011_Population,256.0
2AE196291C8213A3E055000000000001,2011_Population,651.0
2AE196291B4E13A3E055000000000001,2011_Population,421.0
2AE19629240513A3E055000000000001,2011_Population,217.0
2AE19629184813A3E055000000000001,2011_Population,266.0
2AE196291C9513A3E055000000000001,2011_Population,1303.0
2AE19629196313A3E055000000000001,2011_Population,778.0
2AE19629199713A3E055000000000001,2011_Population,782.0
2AE196291B6813A3E055000000000001,2011_Population,327.0
2AE196291A7A13A3E055000000000001,2011_Population,109.0
2AE19629223713A3E055000000000001,2011_Population,512.0
2AE19629206013A3E055000000000001,2011_Population,918.0
2AE19629235F13A3E055000000000001,2011_Population,3686.0
2AE196291FBF13A3E055000000000001,2011_Population,760.0
2AE19629177813A3E055000000000001,2011_Population,1690.0
2AE196291CD113A3E055000000000001,2011_Population,2800.0
2AE196291E4213A3E055000000000001,2011_Population,803.0
2AE196291C7713A3E055000000000001,2011_Population,522.0
2AE196291DEA13A3E055000000000001,2011_Population,4698.0
2AE196291D8A13A3E055000000000001,2011_Population,2709.0
2AE19629229A13A3E055000000000001,2011_Population,1495.0
2AE19629228A13A3E055000000000001,2011_Population,1072.0
2AE1962919EB13A3E055000000000001,2011_Population,696.0
2AE196291BFA13A3E055000000000001,2011_Population,415.0
2AE19629176713A3E055000000000001,2011_Population,1738.0
2AE19629204613A3E055000000000001,2011_Population,550.0
2AE19629207E13A3E055000000000001,2011_Population,399.0
2AE196291A7913A3E055000000000001,2011_Population,458.0
2AE196291B4213A3E055000000000001,2011_Population,1718.0
2AE19629202313A3E055000000000001,2011_Population,354.0
2AE196291AAA13A3E055000000000001,2011_Population,3715.0
2AE1962920B613A3E055000000000001,2011_Population,2203.0
2AE1962922C113A3E055000000000001,2011_Population,478.0
2AE196291B9C13A3E055000000000001,2011_Population,143.0
2AE19629189613A3E055000000000001,2011_Population,359.0
2AE19629217413A3E055000000000001,2011_Population,1812.0
2AE196291F8313A3E055000000000001,2011_Population,919.0
2AE19629179513A3E055000000000001,2011_Population,890.0
2AE1962918BA13A3E055000000000001,2011_Population,1577.0
2AE196291CAA13A3E055000000000001,2011_Population,535.0
2AE19629205813A3E055000000000001,2011_Population,251.0
2AE1962922B513A3E055000000000001,2011_Population,286.0
2AE196291ABB13A3E055000000000001,2011_Population,1304.0
2AE1962920E613A3E055000000000001,2011_Population,1931.0
2AE1962923EF13A3E055000000000001,2011_Population,751.0
2AE196291EBB13A3E055000000000001,2011_Population,449.0
2AE196291CE013A3E055000000000001,2011_Population,4592.0
2AE1962922C513A3E055000000000001,2011_Population,255.0
2AE19629194513A3E055000000000001,2011_Population,994.0
2AE196291AB013A3E055000000000001,2011_Population,309.0
2AE196291A8313A3E055000000000001,2011_Population,358.0
2AE1962922B813A3E055000000000001,2011_Population,443.0
2AE19629220A13A3E055000000000001,2011_Population,388.0
2AE196291BE413A3E055000000000001,2011_Population,498.0
2AE1962918A013A3E055000000000001,2011_Population,341.0
2AE196291DB613A3E055000000000001,2011_Population,4929.0
2AE19629234C13A3E055000000000001,2011_Population,853.0
2AE19629221E13A3E055000000000001,2011_Population,17952.0
2AE19629196013A3E055000000000001,2011_Population,986.0
2AE19629173D13A3E055000000000001,2011_Population,248.0
2AE19629172413A3E055000000000001,2011_Population,1506.0
2AE19629228413A3E055000000000001,2011_Population,658.0
2AE19629204D13A3E055000000000001,2011_Population,389.0
2AE19629224513A3E055000000000001,2011_Population,627.0
2AE1962919EE13A3E055000000000001,2011_Population,174.0
2AE196291EB313A3E055000000000001,2011_Population,290.0
2AE196291AED13A3E055000000000001,2011_Population,831.0
2AE196291E8813A3E055000000000001,2011_Population,911.0
2AE196291EA613A3E055000000000001,2011_Population,785.0
2AE196291A5A13A3E055000000000001,2011_Population,681.0
2AE196291B1813A3E055000000000001,2011_Population,1011.0
2AE1962923A613A3E055000000000001,2011_Population,500.0
2AE196291BBA13A3E055000000000001,2011_Population,814.0
2AE1962921A913A3E055000000000001,2011_Population,649.0
2AE19629223013A3E055000000000001,2011_Population,438.0
2AE19629181813A3E055000000000001,2011_Population,527.0
2AE196291F5B13A3E055000000000001,2011_Population,1425.0
2AE19629174713A3E055000000000001,2011_Population,315.0
2AE196291A2213A3E055000000000001,2011_Population,757.0
2AE1962916FC13A3E055000000000001,2011_Population,1096.0
2AE196291A9A13A3E055000000000001,2011_Population,487.0
2AE1962917D613A3E055000000000001,2011_Population,593.0
2AE19629194213A3E055000000000001,2011_Population,902.0
2AE19629174A13A3E055000000000001,2011_Population,234.0
2AE1962918F313A3E055000000000001,2011_Population,243.0
2AE196291A4313A3E055000000000001,2011_Population,2366.0
2AE196291ADF13A3E055000000000001,2011_Population,367.0
2AE19629234313A3E055000000000001,2011_Population,2012.0
2AE1962916FF13A3E055000000000001,2011_Population,308.0
2AE1962919F313A3E055000000000001,2011_Population,446.0
2AE196291A8013A3E055000000000001,2011_Population,519.0
2AE196291EDE13A3E055000000000001,2011_Population,246.0
2AE196291C8513A3E055000000000001,2011_Population,442.0
2AE1962921F013A3E055000000000001,2011_Population,1076.0
2AE196291C7813A3E055000000000001,2011_Population,461.0
2AE196291EE813A3E055000000000001,2011_Population,475.0
2AE1962920A313A3E055000000000001,2011_Population,331.0
2AE1962919FF13A3E055000000000001,2011_Population,299.0
2AE19629215013A3E055000000000001,2011_Population,792.0
2AE196291C4B13A3E055000000000001,2011_Population,638.0
2AE1962921E413A3E055000000000001,2011_Population,574.0
2AE1962920B113A3E055000000000001,2011_Population,460.0
2AE1962918E313A3E055000000000001,2011_Population,1449.0
2AE196291CC813A3E055000000000001,2011_Population,3788.0
2AE196291BED13A3E055000000000001,2011_Population,128.0
2AE19629230113A3E055000000000001,2011_Population,1314.0
2AE19629175513A3E055000000000001,2011_Population,690.0
2AE196291CD813A3E055000000000001,2011_Population,1512.0
2AE1962923CA13A3E055000000000001,2011_Population,454.0
2AE196291C2113A3E055000000000001,2011_Population,349.0
2AE196291E0F13A3E055000000000001,2011_Population,734.0
2AE196291DBF13A3E055000000000001,2011_Population,1592.0
2AE196291BCC13A3E055000000000001,2011_Population,7307.0
2AE1962917CD13A3E055000000000001,2011_Population,2497.0
2AE1962917D413A3E055000000000001,2011_Population,289.0
2AE196291E8913A3E055000000000001,2011_Population,448.0
2AE19629206813A3E055000000000001,2011_Population,705.0
2AE19629204F13A3E055000000000001,2011_Population,1860.0
2AE1962916AB13A3E055000000000001,2011_Population,343.0
2AE1962922A213A3E055000000000001,2011_Population,1092.0
2AE196291E9D13A3E055000000000001,2011_Population,2317.0
2AE196291E9713A3E055000000000001,2011_Population,576.0
2AE1962920BC13A3E055000000000001,2011_Population,4536.0
2AE196291E0B13A3E055000000000001,2011_Population,2195.0
2AE196291DE113A3E055000000000001,2011_Population,6273.0
2AE196291B2B13A3E055000000000001,2011_Population,765.0
2AE1962917EC13A3E055000000000001,2011_Population,878.0
2AE19629172713A3E055000000000001,2011_Population,779.0
2AE19629229C13A3E055000000000001,2011_Population,1137.0
2AE196291B3313A3E055000000000001,2011_Population,751.0
2AE19629234113A3E055000000000001,2011_Population,545.0
2AE1962916B013A3E055000000000001,2011_Population,449.0
2AE1962917F113A3E055000000000001,2011_Population,727.0
2AE1962919E013A3E055000000000001,2011_Population,425.0
2AE19629238013A3E055000000000001,2011_Population,239.0
2AE196291F6B13A3E055000000000001,2011_Population,770.0
2AE1962917B013A3E055000000000001,2011_Population,448.0
2AE1962922CD13A3E055000000000001,2011_Population,610.0
2AE19629227A13A3E055000000000001,2011_Population,264.0
2AE19629239913A3E055000000000001,2011_Population,619.0
2AE19629183013A3E055000000000001,2011_Population,2531.0
2AE1962918E913A3E055000000000001,2011_Population,551.0
2AE196291DD513A3E055000000000001,2011_Population,3347.0
2AE196291D5213A3E055000000000001,2011_Population,208.0
2AE196291B0113A3E055000000000001,2011_Population,707.0
2AE1962916CF13A3E055000000000001,2011_Population,312.0
2AE19629197813A3E055000000000001,2011_Population,572.0
2AE1962920C813A3E055000000000001,2011_Population,1594.0
2AE196291C3413A3E055000000000001,2011_Population,802.0
2AE1962918D713A3E055000000000001,2011_Population,1526.0
2AE196291DE913A3E055000000000001,2011_Population,2752.0
2AE196291B9313A3E055000000000001,2011_Population,287.0
2AE196291C7513A3E055000000000001,2011_Population,746.0
2AE19629209213A3E055000000000001,2011_Population,847.0
2AE196291C0913A3E055000000000001,2011_Population,970.0
2AE1962922DD13A3E055000000000001,2011_Population,337.0
2AE196291ACC13A3E055000000000001,2011_Population,612.0
2AE196291C0613A3E055000000000001,2011_Population,1150.0
2AE196291D1C13A3E055000000000001,2011_Population,2521.0
2AE196291A1C13A3E055000000000001,2011_Population,681.0
2AE196291B7713A3E055000000000001,2011_Population,303.0
2AE19629230E13A3E055000000000001,2011_Population,1739.0
2AE19629196213A3E055000000000001,2011_Population,163.0
2AE196291AE113A3E055000000000001,2011_Population,360.0
2AE196291A0213A3E055000000000001,2011_Population,860.0
2AE196291F5913A3E055000000000001,2011_Population,427.0
2AE196291FC113A3E055000000000001,2011_Population,645.0
2AE1962921F413A3E055000000000001,2011_Population,344.0
2AE19629207C13A3E055000000000001,2011_Population,2343.0
2AE196291F7F13A3E055000000000001,2011_Population,743.0
2AE19629240813A3E055000000000001,2011_Population,579.0
2AE19629192913A3E055000000000001,2011_Population,218.0
2AE19629236F13A3E055000000000001,2011_Population,920.0
2AE196291AE613A3E055000000000001,2011_Population,272.0
2AE19629217113A3E055000000000001,2011_Population,160.0
2AE1962921B713A3E055000000000001,2011_Population,649.0
2AE196291A8D13A3E055000000000001,2011_Population,561.0
2AE196291CFF13A3E055000000000001,2011_Population,10904.0
2AE1962923ED13A3E055000000000001,2011_Population,304.0
2AE196291DFD13A3E055000000000001,2011_Population,198.0
2AE196291CCC13A3E055000000000001,2011_Population,3974.0
2AE1962919C113A3E055000000000001,2011_Population,1002.0
2AE1962921DE13A3E055000000000001,2011_Population,315.0
2AE1962920C713A3E055000000000001,2011_Population,1432.0
2AE196291C7413A3E055000000000001,2011_Population,262.0
2AE19629176113A3E055000000000001,2011_Population,1386.0
2AE196291E1413A3E055000000000001,2011_Population,399.0
2AE196291E5B13A3E055000000000001,2011_Population,937.0
2AE19629225913A3E055000000000001,2011_Population,1752.0
2AE196291A3213A3E055000000000001,2011_Population,337.0
2AE196291FD713A3E055000000000001,2011_Population,1905.0
2AE196291B5D13A3E055000000000001,2011_Population,426.0
2AE196291FDA13A3E055000000000001,2011_Population,363.0
2AE19629182F13A3E055000000000001,2011_Population,842.0
2AE19629234613A3E055000000000001,2011_Population,1359.0
2AE196291C6613A3E055000000000001,2011_Population,180.0
2AE19629227413A3E055000000000001,2011_Population,1265.0
2AE196291C3713A3E055000000000001,2011_Population,1088.0
2AE196291DA513A3E055000000000001,2011_Population,2353.0
2AE196291C5B13A3E055000000000001,2011_Population,194.0
2AE19629215913A3E055000000000001,2011_Population,1950.0
2AE196291E8B13A3E055000000000001,2011_Population,461.0
2AE196291CA113A3E055000000000001,2011_Population,3828.0
2AE196291CA213A3E055000000000001,2011_Population,2429.0
2AE196291BFC13A3E055000000000001,2011_Population,235.0
2AE196291E7B13A3E055000000000001,2011_Population,534.0
2AE1962920ED13A3E055000000000001,2011_Population,764.0
2AE196291CDF13A3E055000000000001,2011_Population,2112.0
2AE19629235713A3E055000000000001,2011_Population,383.0
2AE196291FB413A3E055000000000001,2011_Population,775.0
2AE196291F4F13A3E055000000000001,2011_Population,1185.0
2AE1962922D213A3E055000000000001,2011_Population,678.0
2AE1962921B013A3E055000000000001,2011_Population,2130.0
2AE196291A9413A3E055000000000001,2011_Population,495.0
2AE1962918FC13A3E055000000000001,2011_Population,113.0
2AE196291CFC13A3E055000000000001,2011_Population,1915.0
2AE19629225713A3E055000000000001,2011_Population,1937.0
2AE19629189513A3E055000000000001,2011_Population,424.0
2AE19629214613A3E055000000000001,2011_Population,479.0
2AE19629211213A3E055000000000001,2011_Population,1422.0
2AE19629186213A3E055000000000001,2011_Population,1388.0
2AE1962921B313A3E055000000000001,2011_Population,1029.0
2AE1962923F813A3E055000000000001,2011_Population,780.0
2AE19629229E13A3E055000000000001,2011_Population,403.0
2AE196291D5313A3E055000000000001,2011_Population,478.0
2AE19629227313A3E055000000000001,2011_Population,361.0
2AE196291DB113A3E055000000000001,2011_Population,6478.0
2AE196291F7513A3E055000000000001,2011_Population,195.0
2AE196291EA913A3E055000000000001,2011_Population,615.0
2AE19629224813A3E055000000000001,2011_Population,1026.0
2AE196291ADE13A3E055000000000001,2011_Population,189.0
2AE196291ED013A3E055000000000001,2011_Population,396.0
2AE19629196913A3E055000000000001,2011_Population,4210.0
2AE196291D3713A3E055000000000001,2011_Population,1361.0
2AE19629223C13A3E055000000000001,2011_Population,2944.0
2AE19629222413A3E055000000000001,2011_Population,269.0
2AE196291B2213A3E055000000000001,2011_Population,468.0
2AE1962919D113A3E055000000000001,2011_Population,164.0
3576C59993454152E0530100007F0280,2011_Population,311.0
2AE19629203213A3E055000000000001,2011_Population,133.0
2AE19629214713A3E055000000000001,2011_Population,1202.0
2AE196291B2413A3E055000000000001,2011_Population,533.0
2AE196291AD813A3E055000000000001,2011_Population,660.0
2AE19629184A13A3E055000000000001,2011_Population,471.0
2AE1962922F013A3E055000000000001,2011_Population,367.0
2AE19629233E13A3E055000000000001,2011_Population,5520.0
2AE196291C1E13A3E055000000000001,2011_Population,761.0
2AE19629233413A3E055000000000001,2011_Population,382.0
2AE196291F5813A3E055000000000001,2011_Population,1016.0
2AE196291BE213A3E055000000000001,2011_Population,1102.0
2AE19629204413A3E055000000000001,2011_Population,2885.0
2AE196291BF513A3E055000000000001,2011_Population,566.0
2AE1962919C913A3E055000000000001,2011_Population,374.0
2AE196291C6513A3E055000000000001,2011_Population,295.0
2AE19629239113A3E055000000000001,2011_Population,1290.0
2AE1962918DC13A3E055000000000001,2011_Population,183.0
2AE196291F8713A3E055000000000001,2011_Population,1175.0
2AE1962920FA13A3E055000000000001,2011_Population,449.0
2AE196291F8613A3E055000000000001,2011_Population,509.0
2AE19629233B13A3E055000000000001,2011_Population,368.0
2AE19629213113A3E055000000000001,2011_Population,1319.0
2AE1962919E413A3E055000000000001,2011_Population,466.0
2AE19629228713A3E055000000000001,2011_Population,335.0
2AE196291C1D13A3E055000000000001,2011_Population,332.0
2AE19629195E13A3E055000000000001,2011_Population,1617.0
2AE196291CB713A3E055000000000001,2011_Population,16630.0
2AE1962918AB13A3E055000000000001,2011_Population,646.0
2AE19629172913A3E055000000000001,2011_Population,473.0
2AE196291B1F13A3E055000000000001,2011_Population,477.0
2AE19629187813A3E055000000000001,2011_Population,1741.0
2AE1962923EC13A3E055000000000001,2011_Population,1021.0
2AE19629215213A3E055000000000001,2011_Population,743.0
2AE19629217D13A3E055000000000001,2011_Population,2659.0
2AE196291D7513A3E055000000000001,2011_Population,465.0
2AE19629206913A3E055000000000001,2011_Population,1462.0
2AE19629215E13A3E055000000000001,2011_Population,1827.0
2AE196291AE913A3E055000000000001,2011_Population,736.0
2AE19629232713A3E055000000000001,2011_Population,228.0
2AE196291ED613A3E055000000000001,2011_Population,3463.0
2AE1962916C013A3E055000000000001,2011_Population,393.0
2AE196291D2513A3E055000000000001,2011_Population,3084.0
2AE1962919A213A3E055000000000001,2011_Population,243.0
2AE1962916DB13A3E055000000000001,2011_Population,358.0
2AE19629185B13A3E055000000000001,2011_Population,531.0
2AE19629183B13A3E055000000000001,2011_Population,714.0
2AE1962920CA13A3E055000000000001,2011_Population,128.0
2AE1962917EE13A3E055000000000001,2011_Population,323.0
2AE196291D4D13A3E055000000000001,2011_Population,3617.0
2AE19629170D13A3E055000000000001,2011_Population,221.0
2AE1962921BE13A3E055000000000001,2011_Population,2568.0
2AE19629206B13A3E055000000000001,2011_Population,950.0
2AE19629216313A3E055000000000001,2011_Population,804.0
2AE196291A1413A3E055000000000001,2011_Population,1117.0
2AE196291DB713A3E055000000000001,2011_Population,3608.0
2AE19629230D13A3E055000000000001,2011_Population,512.0
2AE196291FB813A3E055000000000001,2011_Population,364.0
2AE1962918AE13A3E055000000000001,2011_Population,867.0
2AE19629215313A3E055000000000001,2011_Population,353.0
2AE196291B8E13A3E055000000000001,2011_Population,5917.0
2AE1962921A113A3E055000000000001,2011_Population,445.0
2AE196291F9F13A3E055000000000001,2011_Population,231.0
2AE19629190F13A3E055000000000001,2011_Population,953.0
2AE196291C3313A3E055000000000001,2011_Population,419.0
2AE196291F9213A3E055000000000001,2011_Population,210.0
2AE19629223A13A3E055000000000001,2011_Population,423.0
2AE196291ADA13A3E055000000000001,2011_Population,374.0
2AE19629176213A3E055000000000001,2011_Population,1159.0
2AE196291C8A13A3E055000000000001,2011_Population,337.0
2AE196291A9F13A3E055000000000001,2011_Population,1978.0
2AE196291E1913A3E055000000000001,2011_Population,5334.0
2AE196291B8B13A3E055000000000001,2011_Population,1347.0
2AE1962923EB13A3E055000000000001,2011_Population,166.0
2AE1962917A413A3E055000000000001,2011_Population,373.0
2AE1962919E613A3E055000000000001,2011_Population,2538.0
2AE19629203A13A3E055000000000001,2011_Population,459.0
2AE1962918CF13A3E055000000000001,2011_Population,477.0
2AE196291FAA13A3E055000000000001,2011_Population,922.0
2AE1962919EC13A3E055000000000001,2011_Population,738.0
2AE1962918A213A3E055000000000001,2011_Population,367.0
2AE19629190A13A3E055000000000001,2011_Population,1007.0
2AE196291C8E13A3E055000000000001,2011_Population,451.0
2AE19629225E13A3E055000000000001,2011_Population,151.0
2AE196291FDB13A3E055000000000001,2011_Population,407.0
2AE196291C0A13A3E055000000000001,2011_Population,523.0
2AE196291C5713A3E055000000000001,2011_Population,413.0
2AE19629200013A3E055000000000001,2011_Population,196.0
2AE196291CE513A3E055000000000001,2011_Population,18071.0
2AE196291A9E13A3E055000000000001,2011_Population,3677.0
2AE19629184213A3E055000000000001,2011_Population,427.0
2AE1962916BC13A3E055000000000001,2011_Population,105.0
2AE19629194613A3E055000000000001,2011_Population,343.0
2AE196291F6313A3E055000000000001,2011_Population,636.0
2AE19629238213A3E055000000000001,2011_Population,3482.0
2AE196291F5113A3E055000000000001,2011_Population,362.0
2AE19629185F13A3E055000000000001,2011_Population,503.0
2AE1962922ED13A3E055000000000001,2011_Population,440.0
2AE1962919D213A3E055000000000001,2011_Population,359.0
2AE196291B0913A3E055000000000001,2011_Population,301.0
2AE19629197513A3E055000000000001,2011_Population,2905.0
2AE19629189413A3E055000000000001,2011_Population,409.0
2AE196291B2013A3E055000000000001,2011_Population,239.0
2AE196291E7913A3E055000000000001,2011_Population,406.0
2AE19629233913A3E055000000000001,2011_Population,126.0
2AE1962920DD13A3E055000000000001,2011_Population,845.0
2AE19629238513A3E055000000000001,2011_Population,2457.0
2AE19629208F13A3E055000000000001,2011_Population,283.0
